"sight_name","sight_id","level","location","price","score","num_comment","city_id","address"
"重庆庆隆南山高尔夫俱乐部","1105754259","0","106.623489,29.487237","0","0","0","chongqing","重庆南岸区茶园新区玉马路1号"
"马桥遗址","1105949048","0","121.38943920058,31.040861385317","0","0","0","shanghai","中国上海闵行区马桥镇东俞塘村"
"浙西大峡谷","1108082765","4A景区","119.128199,30.196093","122","4.8","1772","hangzhou","浙江省杭州市临安市西北部清凉峰国家级自然保护区内"
"腾跃城市健身游泳三鑫店","1108247192","0","121.436398,31.23535","0","0","0","shanghai","上海市静安区康定路1590号三楼"
"陆机墓","1108332182","0","121.18200681464,31.207781076152","0","0","0","shanghai","上海市青浦区福泉山古文化遗址"
"李白烈士故居","1108821070","0","121.481514,31.267967","0","0","0","shanghai","中国上海市虹口区黄渡路107弄15号"
"九眼桥","1109516638","0","104.094524,30.645054","0","0","0","chengdu","四川省成都市锦江区九眼桥"
"壮壮草莓采摘园","1109601081","0","116.463809,40.211545","0","0","0","beijing","北京市昌平区兴寿镇东营村北22号棚"
"和平寺","1110151875","0","116.07182563112,40.22955434071","0","0","0","beijing","北京市北京昌平区花塔村"
"816地下核工程","1110906724","0","107.518703,29.560031","0","4.8","238","chongqing","重庆市涪陵区白涛镇816地下核工程景区"
"苏州慢瑜伽私人工作室","1111199469","0","120.639499,31.271207","0","0","0","suzhou","江苏省苏州市吴中区宝带东路399号丽丰广场南面中润中心B座璞御公馆1008室"
"豫园万丽酒店（河南南路店）","1112721449","0","121.494302,31.233235","0","0","0","shanghai","上海市黄浦区河南南路159号豫园万丽大酒店L楼（近福佑路）"
"金山卫—普陀山海上专线","11127953","0","121.35441,30.714517","0","4","1","shanghai","上海金山区沪杭公路7555号（城市沙滩内）"
"太湖西山岛","1113003799","0","120.268366,31.129616","0","4.4","43","suzhou","江苏省苏州市吴中区穹灵路"
"海滨城欧悦真冰场","1113587685","0","103.943784,30.716251","0","4.5","2","chengdu","四川省成都市蛟龙大道21号海滨城1楼A区"
"施普农业园","1113782816","0","121.18435183478,30.862940469408","0","4","1","shanghai","上海金山区吕巷镇姚家村"
"罗店","111541850","0","121.44593703745,31.199922565196","0","0","0","shanghai","上海市宝山区"
"昌州古城","1115888844","0","105.749797,29.698161","0","5","51","chongqing","重庆市大足区棠香街道红星社区（东关大转盘往石马方向走一公里左右）"
"嬉水滩","1115956871","0","119.128194,30.196101","0","0","0","hangzhou","浙江省杭州临安市大峡谷镇浙西大峡谷"
"富阳永安山滑翔基地","1116069121","4A景区","119.932617,29.880176","660","4.9","313","hangzhou","浙江省杭州富阳市近郊永安山顶（近永安农庄）"
"北京CBD高尔夫","1116112821","0","116.529125,39.878107","0","0","0","beijing","北京市朝阳区高碑店路99号"
"深海沉船","111616964","0","121.40652650529,31.230089015358","0","0","0","shanghai","上海市普陀区大渡河路525号长风公园内"
"121DIY烘焙坊(五道口店)","1116219485","0","116.341423,39.997928","0","0","0","beijing","北京海淀区五道口华清嘉园6号楼805室"
"中国藏獒观赏园","111644610","0","120.268573,31.145711","0","0","0","suzhou","江苏省苏州市吴中区西山镇缥缈峰景区"
"锦鳞·溢彩-凌空金鱼艺术展","111645353","0","121.513463,31.23965","0","5","169","shanghai","上海市浦东新区世纪大道100号环球金融中心观光厅94层"
"北京热带雨林风情园温泉","1116818424","0","116.441117,40.159218","0","5","11","beijing","北京市昌平区小汤山国家农业科技示范园东区"
"静之湖滑雪场","111724352","0","116.447897,40.247723","0","4.9","901","beijing","北京市昌平区兴寿镇桃峪口"
"鸬鹚潭","1117694024","0","119.264692,30.230753","0","0","0","hangzhou","浙江省杭州市临安市18省道大峡谷镇浙西大峡谷"
"杭州体育馆","1117695536","0","120.179453,30.276235","0","4","1","hangzhou","浙江省杭州市下城区体育场路210号"
"金果园生态旅游区","1117732563","0","106.402744,29.81137","0","0","0","chongqing","重庆市北碚区"
"万达宝贝王乐园","111836081","0","116.645822,39.912117","0","4.6","69","beijing","北京市通州区北苑路万达广场"
"彩虹光影乐园","1118897948","0","0.0,0.0","0","0","0","shanghai",""
"远去的恐龙","1119133565","0","116.396589,40.002368","0","4.9","746","beijing","北京奥林匹克中心区水立方北面国家体育馆主场馆"
"鲁班路909号黑匣子鬼屋","1119985091","0","121.49259261569,31.203733317152","0","0","0","shanghai","上海卢湾区鲁班路909号"
"北京御林汤泉度假村","1121438114","0","116.363936,40.181343","0","5","1","beijing","北京市昌平区小汤山国家农业园西区内"
"汤连得（宝山店）","1121941216","0","121.449366,31.333795","0","5","3","shanghai","共和新路5288号共泉路旁(家乐福对面)"
"中国民族博物馆","1122134697","0","116.31584,39.979295","0","0","0","beijing","北京市海淀区倒座庙1号"
"太敬机器人科技文化体验馆","1122602713","0","121.383615,31.283815","0","4.4","54","shanghai","上海市普陀区武威路88弄（中鑫企业广场）2号楼 太敬机器人科技文化体验馆"
"儿童故事乐购世界主题游乐园（长寿店）","1122620808","0","107.091231,29.86483","0","0","0","chongqing","近郊长寿桃花大道世纪广场三楼"
"西湖天地","1123147608","0","120.164916,30.252276","0","4","1","hangzhou","浙江省杭州市上城区上城区南山路147号"
"新赛道国际卡丁车馆","1123510730","0","116.251555,39.946103","0","5","4","beijing","北京市海淀区田村北路旱河路0号青泉汽车园"
"派阁殿","1124096028","0","121.486457,31.238639","0","4","1","shanghai","上海市黄浦区福州路567号4楼4102室（麦当劳楼上）"
"重庆白鹤梁水下博物馆","1124828950","4A景区","107.398417,29.718535","45","4.8","451","chongqing","重庆市涪陵区滨江大道二段185号"
"玉上海","1125093437","0","121.497663,31.232378","0","2.5","2","shanghai","上海豫园旧校场路69号悦宾楼3楼"
"创意宝贝","1125293468","0","120.671159,31.321956","0","0","0","suzhou","江苏省苏州市工业园区苏雅路388号天虹商场3楼"
"天目山野味馆","1125673315","0","119.463045,30.295874","0","0","0","hangzhou","浙江省杭州市临安市天目山镇天目村86号"
"梁实秋雅舍","1127665523","0","106.438836,29.829653","0","4.5","2","chongqing","重庆市北碚区"
"我们一起拍电影","1127765946","0","116.563715,40.020199","0","0","0","beijing","北京市朝阳区蟹岛路1号"
"回龙观华联冰雪嘉年华","1128112167","0","116.325497,40.082109","0","5","1","beijing","北京市昌平区回龙观华联（北郊农场店）回龙观华联冰雪嘉年华"
"枫桥苑","112869634","0","120.57548437334,31.313722890823","0","0","0","suzhou","江苏省苏州市金阊区枫桥景区"
"MYTHOS之“探险者世界”","1129049883","0","121.479986,31.234629","0","5","19769","shanghai","上海市黄浦区人民大道221号迪美中心"
"首钢工业遗址","1129725643","0","116.178747,39.913632","0","1","1","beijing","北京市石景山区石景山路68号首钢集团厂区内北侧"
"中国房车锦标赛","1130251587","0","116.568711,40.023756","0","0","0","beijing","北京朝阳区金盏乡金港大道1号"
"重庆动物园","1130492785","4A景区","106.512498,29.509242","1","4.9","1936","chongqing","重庆市九龙坡杨家坪西郊路35号动物园轻轨车站转盘处"
"青羊万达广场五国皇家大马戏","1130590552","0","103.980835,30.681457","0","0","0","chengdu","四川省成都市青羊万达广场营销中心外（成都市青羊区日月大道一段978号）"
"毛泽东故居","1130779566","0","121.466753,31.232326","0","4","1","shanghai","上海静安区茂名北路120弄5—9号"
"上海劳力士大师赛","1131079738","0","121.366211,31.044214","0","4","1","shanghai","上海市闵行区元江路5500号旗忠森林体育城网球中心"
"重庆潼南大佛寺","1132110684","4A景区","105.815677,30.193003","25","4.6","131","chongqing","重庆市潼南县大佛寺"
"东一楼","1132312404","0","117.28545555208,40.660412237138","0","0","0","beijing","北京市密云县司马台村司马台长城游览区"
"菊儿胡同","1133044161","0","116.409536,39.945486","0","0","0","beijing","北京市东城区南锣鼓巷"
"顺天府大堂","1133147317","0","116.41329,39.950343","0","0","0","beijing","东城区东公街45号"
"中华电影娱乐宫","1133194282","0","116.405073,39.891076","0","0","0","beijing","北京市西城区（原宣武区）天桥市场85号"
"玉岛温泉会馆","113351834","0","106.459116,29.703384","0","5","1","chongqing","重庆市北碚区童家溪镇同兴北路99号中安翡翠湖1期内（近中安别墅区）"
"梁丰生态园","1133961436","0","120.57790335277,31.859399606922","0","0","0","suzhou","江苏省苏州市张家港市南苑东路"
"《绿野仙踪》沉浸式新媒体艺术剧","1135309016","0","116.500884,39.990178","0","4.8","9","beijing","北京市朝阳区酒仙桥路4号798艺术区"
"iMovie微乐视听馆（相门店）","1135943774","0","120.647072,31.317793","0","0","0","suzhou","江苏省苏州市姑苏区干将东路相门桥西侧古城墙景区（1号线相门站点号口）"
"清华大学图书馆","1136315529","0","116.33093941936,40.010554508367","0","4.7","3","beijing",""
"顾拜旦现代五项赛事中心（原中国现代五项赛事中心）","1136850750","0","104.04977193108,30.473289731558","0","0","0","chengdu","四川省成都双流正兴镇云龙路300号"
"旺角轩苏粤菜馆","1137794744","0","120.630143,31.319575","0","0","0","suzhou","江苏省苏州平江区光前街因果巷23号"
"渔阳滑雪场","1137860185","0","117.152695,40.082906","0","4.9","827","beijing","北京市平谷区东高村镇大旺务村688号"
"丁香花园","1138142908","0","121.445468,31.218232","0","4.7","44","shanghai","中国上海徐汇区"
"重庆上邦高尔夫国际社区","1138630683","0","106.301033,29.500343","0","0","0","chongqing","重庆市九龙坡区金凤镇上邦路5号"
"摩诃庵","1138841136","0","116.3002093139,39.935634990786","0","0","0","beijing","北京市海淀区"
"慕尼黑啤酒节—北京之旅","1139426168","0","116.399108,40.016103","0","0","0","beijing","北京市朝阳区北中轴景观大道北京奥林匹克森林公园南侧观光塔下"
"书隐楼","1140235803","0","121.502984,31.224749","0","0","0","shanghai","上海市黄浦区天灯弄77号"
"时光盲人推拿","1140419526","0","120.60818,31.221578","0","0","0","suzhou","江苏苏州南溪江路255号景悦苑北门2号楼2楼"
"重庆凤凰花海景区","1141947819","0","106.345087,29.720025","0","4.9","378","chongqing","重庆市沙坪坝区凤凰镇胡南坝村12、13社"
"九龙沟漂流","1142218213","0","103.525038,30.803434","0","4.8","196","chengdu","四川省成都崇州市三郎镇欢喜村"
"上海1983火车头密室逃脱主题馆","1142260461","0","121.469724,31.265759","0","0","0","shanghai","上海市闸北区共和新路955号25幢（火车头体育场）"
"张坊村塔","1142400466","0","115.723876,39.578332","0","0","0","beijing","北京市房山区张坊村"
"日日昌草莓采摘园","1142665593","0","116.452425,40.21189","0","0","0","beijing","北京市昌平区兴寿镇西营村342号"
"静安别墅","1142701505","0","121.4641,31.23493","0","0","0","shanghai","上海市静安区南京西路1025弄1到198号"
"乐和乐都野生动物世界","1144736758","4A景区","105.914174,29.296841","210","4.9","2378","chongqing","重庆永川区近郊卫星湖街道凤龙路999号野生动物园"
"美约世文小镇","1145895992","0","121.418778,31.177184","0","0","0","shanghai","上海市徐汇区田林路140号越界创意园区16栋C101"
"南苑小镇农场","1146139330","0","116.392171,39.79247","0","0","0","beijing","北京市丰台区南苑团河路369号"
"重庆园博园","114621108","4A景区","106.56312,29.691759","4","5","6080","chongqing","重庆市渝北区"
"下寺石塔","1146324160","0","115.723083,39.5911","0","0","0","beijing","北京市房山区张坊镇下寺村北3．5公里处"
"金体游泳健身","1146559009","0","116.466593,39.990721","0","5","1","beijing","北京市朝阳区望京阜通西大街20号院1号楼（金会馆对面）"
"华岩寺","1146718123","0","106.452383,29.495874","0","4.5","25","chongqing","重庆市九龙坡区华岩风景区内"
"艾萨瑜伽","1146863993","0","120.730777,31.268622","0","0","0","suzhou","江苏省苏州市吴中区月亮湾10号慧湖大厦7层"
"Dobe密室逃脱","1147266888","0","121.518258,31.310389","0","5","1","shanghai","上海市杨浦区大学路33号701室"
"成长湾儿童独立世界","1148219392","0","121.20265,31.022933","0","0","0","shanghai","上海市松江区荣乐西路830号新理想广场3楼"
"香江动感天地冰雪嘉年华","1149450920","0","116.621235,39.932003","0","5","2","beijing","北京市朝阳区草房地铁站南香江动感天地冰雪嘉年华"
"艺仓美术馆","1150272882","0","0.0,0.0","0","0","0","shanghai",""
"三山蔬菜产销专业合作社","1150319184","0","116.641285,40.299281","0","5","1","beijing","北京市昌平区庙城镇 紧邻京承高速13号北台路出口"
"金鸡湖桃花岛","1150972460","0","120.714139,31.317192","0","0","0","suzhou","苏州市工业园区金鸡湖景区（近摩天轮公园）"
"匆匆岁月年代体验馆","1151348230","0","0.0,0.0","0","0","0","chongqing","重庆市渝中区较场口日月光广场1楼19号"
"千岛湖燃擎主题乐园","1151369192","0","119.152633,29.615558","0","0","0","hangzhou","杭州市淳安县千岛湖镇千岛湖啤酒小镇燃擎乐园（睦州大道与芙蓉路交叉口）"
